source,target
io.quarkus:quarkus-resteasy-mutiny-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-grpc-common-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-mssql-client-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-spring-cloud-config-client-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-jaxrs-client-reactive-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.azureservices:quarkus-azure-http-client-vertx-deployment:1.0.3,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.azureservices:quarkus-azure-http-client-vertx-deployment:1.0.6,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.azureservices:quarkus-azure-http-client-vertx-deployment:1.0.4,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.azureservices:quarkus-azure-http-client-vertx-deployment:1.0.7,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-reactive-executor-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.azureservices:quarkus-azure-http-client-vertx-deployment:1.0.5,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-reactive-executor-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-reactive-executor-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-reactive-executor-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-reactive-executor-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.ironjacamar:quarkus-ironjacamar-deployment:1.3.1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.ironjacamar:quarkus-ironjacamar-deployment:1.3.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-reactive-common-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkiverse.ironjacamar:quarkus-ironjacamar-deployment:1.3.0,io.quarkus:quarkus-vertx-deployment
io.thestencil:quarkus-stencil-site-pg-deployment:1.148.32,io.quarkus:quarkus-vertx-deployment
io.thestencil:quarkus-stencil-site-pg-deployment:1.148.31,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-websockets-client-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-pulsar-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-pulsar-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-amqp-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-mqtt-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-mutiny-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-routes-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-oracle-client-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-db2-client-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.8.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-kafka-deployment:3.8.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-resteasy-reactive-common-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-graphql-client-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-opentelemetry-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-mysql-client-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-threadpoolfactory-vertx-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-threadpoolfactory-vertx-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-threadpoolfactory-vertx-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-threadpoolfactory-vertx-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-threadpoolfactory-vertx-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-rest-client-jaxrs-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-mqtt-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-kafka-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-cache-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.8.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
org.apache.camel.quarkus:camel-quarkus-vertx-http-deployment:3.8.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-reactive-messaging-rabbitmq-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-schema-registry-devservice-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mongodb-client-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.9.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-apicurio-registry-common-deployment:3.9.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-common-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-mysql-client-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-amqp-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
com.github.mcollovati.vertx:vertx-vaadin-quarkus-extension-deployment:24.3.0,io.quarkus:quarkus-vertx-deployment
com.github.mcollovati.vertx:vertx-vaadin-quarkus-extension-deployment:24.3.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-smallrye-stork-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.8.6,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.8.5,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-redis-client-deployment:3.8.4,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-client-deployment:3.2.12.Final,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.14.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.14.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.13.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.13.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.13.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.12.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.13.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.12.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.12.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.12.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.11.3,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.11.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.11.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.11.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.10.1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.10.2,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-reactive-datasource-deployment:3.10.0,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-mailer-deployment:3.13.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-deployment:3.12.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-messaging-pulsar-deployment:3.14.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-oidc-deployment:3.11.0.CR1,io.quarkus:quarkus-vertx-deployment
io.quarkus:quarkus-kubernetes-client-deployment:3.10.0.CR1,io.quarkus:quarkus-vertx-deployment
